floor,seed,source,item,quantity,durability,uses,loaded,spare,x,y
2,245,ground,Bird Seed,1,0,0,0,0,55,77
2,245,ground,Fungal Bread,1,0,0,0,0,53,75
2,245,ground,Rake,1,400,0,0,0,102,60
2,245,ground,Fungal Bread,1,0,0,0,0,102,56
2,245,ground,Ammo,1,0,0,0,0,26,83
2,245,ground,Ammo,1,0,0,0,0,101,26
2,245,ground,Stick,1,18,0,0,0,40,47
2,245,wall,Seed Bag,1,0,6,0,0,24,1
2,246,ground,Stick,1,18,0,0,0,33,80
2,246,ground,Bow,1,0,0,20,0,69,27
2,246,ground,Sap jar,2,0,0,0,0,61,33
2,246,ground,Rake,1,400,0,0,0,75,17
2,246,ground,River Fish,3,0,0,0,0,54,59
2,246,ground,Sleep Meds,3,0,0,0,0,79,50
2,246,ground,Digging Claws,1,200,0,0,0,38,34
2,246,ground,Throwing Net,2,0,0,0,0,39,34
2,246,ground,Torch,1,90,0,0,0,35,57
2,246,ground,Throwing Rock,3,0,0,0,0,33,63
2,246,ground,Hatchet,1,35,0,0,0,57,76
2,246,ground,Ammo,1,0,0,0,0,55,79
2,246,ground,Medkit,1,0,0,0,0,107,58
2,246,ground,Pitch Bomb,2,0,0,0,0,109,78
2,246,ground,Ammo,1,0,0,0,0,101,79
2,246,ground,Oil flask,1,0,0,0,0,13,64
2,246,ground,Ammo,1,0,0,0,0,19,37
2,246,ground,Bandage,2,0,0,0,0,93,50
2,246,ground,Mushroom spores,2,0,0,0,0,82,79
2,246,wall,Stick,1,18,0,0,0,14,41
2,246,wall,Medkit,1,0,0,0,0,10,50
2,246,wall,Hatchet,1,35,0,0,0,46,75
2,247,ground,Stick,1,18,0,0,0,79,35
2,247,ground,Spring Trap,2,0,0,0,0,68,78
2,247,ground,Rope Hook,1,0,24,0,0,67,63
2,247,ground,Hatchet,1,35,0,0,0,81,15
2,247,ground,Torch,1,90,0,0,0,82,16
2,247,ground,Stick,1,18,0,0,0,52,15
2,247,ground,Root Drill,1,0,3,0,0,51,15
2,247,carried,Buckler,1,30,0,0,0,82,7
2,247,ground,Fungal Bread,2,0,0,0,0,54,13
2,247,ground,Firecracker,2,0,0,0,0,57,14
2,247,ground,Crossbow,1,0,0,1,16,21,82
2,247,ground,Wooden Maul,1,24,0,0,0,104,61
2,247,ground,Ammo,1,0,0,0,0,106,59
2,247,ground,Mushroom spores,2,0,0,0,0,28,53
2,247,ground,Bandage,2,0,0,0,0,29,54
2,247,ground,Water flask,2,0,0,0,0,33,75
2,247,ground,Ammo,1,0,0,0,0,30,98
2,247,ground,Medkit,1,0,0,0,0,18,73
2,247,ground,Ammo,1,0,0,0,0,18,77
2,247,ground,River Fish,3,0,0,0,0,32,67
2,247,ground,River Fish,3,0,0,0,0,37,54
2,247,ground,River Fish,4,0,0,0,0,41,40
2,247,ground,Straw Decoy,1,0,0,0,0,16,64
2,247,wall,Hatchet,1,35,0,0,0,43,48
2,247,wall,Torch,1,90,0,0,0,35,88
2,248,ground,Stick,1,18,0,0,0,55,59
2,248,ground,Wooden Maul,1,24,0,0,0,23,82
2,248,ground,Hatchet,1,35,0,0,0,53,101
2,248,ground,Throwing Net,2,0,0,0,0,54,101
2,248,ground,Torch,1,90,0,0,0,57,77
2,248,ground,Hatchet,1,35,0,0,0,59,38
2,248,ground,Torch,1,90,0,0,0,58,38
2,248,ground,Bow,1,0,0,20,0,59,9
2,248,ground,Root Drill,1,0,3,0,0,59,8
2,248,carried,Buckler,1,30,0,0,0,56,12
2,248,ground,Firecracker,2,0,0,0,0,54,7
2,248,ground,Raw Meat,1,0,0,0,0,28,122
2,248,ground,Buckler,1,30,0,0,0,25,81
2,248,ground,Medkit,1,0,0,0,0,16,98
2,248,ground,Medkit,1,0,0,0,0,35,41
2,248,ground,Ammo,1,0,0,0,0,33,37
2,248,ground,Thorn Caltrops,1,0,0,0,0,34,92
2,248,ground,Bird Seed,1,0,0,0,0,30,125
2,248,ground,Herb Bag,1,0,4,0,0,31,130
2,248,ground,Ammo,1,0,0,0,0,8,96
2,248,ground,Digging Claws,1,200,0,0,0,32,117
2,248,ground,Rope Snare,2,0,0,0,0,36,108
2,248,ground,Mushroom spores,2,0,0,0,0,29,103
2,248,wall,Medkit,1,0,0,0,0,43,98
2,248,wall,Acorn Mine,2,0,0,0,0,21,122
2,249,ground,Stick,1,18,0,0,0,56,57
2,249,carried,Buckler,1,30,0,0,0,75,104
2,249,carried,Buckler,1,30,0,0,0,76,102
2,249,carried,Buckler,1,30,0,0,0,71,100
2,249,carried,Buckler,1,30,0,0,0,73,101
2,249,ground,Stick,1,18,0,0,0,73,103
2,249,ground,Flint Knife,1,60,0,0,0,34,83
2,249,ground,Throwing Net,2,0,0,0,0,35,83
2,249,ground,Torch,1,90,0,0,0,56,77
2,249,ground,River Fish,4,0,0,0,0,39,56
2,249,ground,Straw Decoy,1,0,0,0,0,72,123
2,249,ground,Raw Meat,2,0,0,0,0,75,55
2,249,ground,Ammo,1,0,0,0,0,78,61
2,249,ground,Bird Seed,1,0,0,0,0,31,105
2,249,ground,Fungal Bread,1,0,0,0,0,33,102
2,249,ground,Rake,1,400,0,0,0,35,112
2,249,ground,Fungal Bread,1,0,0,0,0,37,125
2,249,ground,Ammo,1,0,0,0,0,16,118
2,249,ground,Seed Bag,1,0,6,0,0,43,28
2,249,ground,Thorn Caltrops,2,0,0,0,0,29,98
2,249,ground,Rake,1,400,0,0,0,26,30
2,249,wall,Straw Decoy,1,0,0,0,0,33,64
2,249,wall,Cooked Meat,2,0,0,0,0,42,118
2,250,ground,Stick,1,18,0,0,0,56,58
2,250,ground,Wooden Maul,1,24,0,0,0,14,33
2,250,ground,Rake,1,400,0,0,0,10,29
2,250,ground,Water flask,2,0,0,0,0,35,35
2,250,ground,Hunting Spear,1,45,0,0,0,102,76
2,250,ground,Mushroom spores,2,0,0,0,0,83,84
2,250,ground,Bow,1,0,0,20,0,82,52
2,250,ground,River Fish,4,0,0,0,0,77,34
2,250,ground,Fishing Line,1,0,20,0,0,74,34
2,250,ground,Seed Bag,1,0,6,0,0,105,79
2,250,ground,Water flask,2,0,0,0,0,51,35
2,250,ground,Bird Seed,1,0,0,0,0,119,72
2,250,ground,Fungal Bread,1,0,0,0,0,116,75
2,250,ground,Medkit,1,0,0,0,0,8,11
2,250,ground,Ammo,1,0,0,0,0,13,9
2,250,ground,Pickaxe,1,32,0,0,0,127,60
2,251,ground,Stick,1,18,0,0,0,57,79
2,251,ground,Wooden Maul,1,24,0,0,0,74,56
2,251,ground,Throwing Net,2,0,0,0,0,75,56
2,251,ground,Torch,1,90,0,0,0,78,77
2,251,ground,Hatchet,1,35,0,0,0,7,74
2,251,ground,Torch,1,90,0,0,0,7,73
2,251,ground,Pickaxe,1,32,0,0,0,7,104
2,251,ground,Root Drill,1,0,3,0,0,7,105
2,251,carried,Buckler,1,30,0,0,0,10,106
2,251,carried,Buckler,1,30,0,0,0,21,75
2,251,ground,Fungal Bread,2,0,0,0,0,16,84
2,251,ground,Firecracker,2,0,0,0,0,11,75
2,251,ground,Fungal Bread,2,0,0,0,0,5,73
2,251,ground,Bomb,2,0,0,0,0,76,45
2,251,ground,Torch,1,90,0,0,0,32,72
2,251,ground,Bird Seed,1,0,0,0,0,19,56
2,251,ground,Bandage,2,0,0,0,0,11,48
2,251,ground,Ammo,1,0,0,0,0,83,31
2,251,ground,Medkit,1,0,0,0,0,18,32
2,251,ground,Ammo,1,0,0,0,0,17,31
2,251,ground,Pickaxe,1,32,0,0,0,63,59
2,251,ground,Seed Bag,1,0,6,0,0,73,12
2,251,wall,Water flask,2,0,0,0,0,81,21
2,252,ground,Stick,1,18,0,0,0,55,37
2,252,ground,Stick,1,18,0,0,0,17,41
2,252,ground,Lighter,1,0,20,0,0,12,50
2,252,ground,Hatchet,1,35,0,0,0,74,60
2,252,ground,Torch,1,90,0,0,0,73,60
2,252,ground,Flint Knife,1,60,0,0,0,105,60
2,252,ground,Root Drill,1,0,3,0,0,106,60
2,252,carried,Buckler,1,30,0,0,0,86,63
2,252,ground,Firecracker,2,0,0,0,0,77,56
2,252,ground,Pickaxe,1,32,0,0,0,95,18
2,252,ground,Honey pot,1,0,0,0,0,95,20
2,252,ground,Throwing Rock,3,0,0,0,0,20,39
2,252,ground,Ammo,1,0,0,0,0,77,28
2,252,ground,Seed Bag,1,0,6,0,0,76,14
2,252,ground,Oil flask,1,0,0,0,0,100,13
2,252,ground,Medkit,1,0,0,0,0,99,33
2,252,ground,Fungal Bread,1,0,0,0,0,12,16
2,252,ground,Ammo,1,0,0,0,0,103,34
2,252,ground,River Fish,5,0,0,0,0,101,51
2,252,ground,River Fish,4,0,0,0,0,90,43
2,252,ground,River Fish,4,0,0,0,0,90,25
2,252,ground,River Fish,5,0,0,0,0,106,22
2,252,ground,River Fish,2,0,0,0,0,115,13
2,252,ground,Rake,1,400,0,0,0,121,4
2,252,ground,Throwing Rock,3,0,0,0,0,103,46
2,252,wall,Wooden Maul,1,24,0,0,0,129,5
2,253,ground,Stick,1,18,0,0,0,78,58
2,253,ground,Wooden Maul,1,24,0,0,0,118,101
2,253,ground,Water flask,2,0,0,0,0,114,89
2,253,ground,Digging Claws,1,200,0,0,0,39,95
2,253,ground,Pickaxe,1,32,0,0,0,34,101
2,253,ground,Hatchet,1,35,0,0,0,56,83
2,253,ground,Rope Hook,1,0,24,0,0,57,83
2,253,ground,Torch,1,90,0,0,0,78,77
2,253,ground,Hatchet,1,35,0,0,0,95,51
2,253,ground,Torch,1,90,0,0,0,94,51
2,253,ground,Torch,1,90,0,0,0,126,51
2,253,ground,Root Drill,1,0,3,0,0,127,51
2,253,carried,Buckler,1,30,0,0,0,107,49
2,253,ground,Firecracker,2,0,0,0,0,93,58
2,253,ground,Seed Bag,1,0,6,0,0,122,105
2,253,ground,Rake,1,400,0,0,0,83,33
2,253,ground,Fungal Bread,1,0,0,0,0,76,35
2,253,ground,Herb Bag,1,0,4,0,0,75,20
2,253,ground,Ammo,1,0,0,0,0,78,12
2,253,ground,Medkit,1,0,0,0,0,19,76
2,253,ground,Hatchet,1,35,0,0,0,10,76
2,253,ground,Ammo,1,0,0,0,0,13,73
2,253,ground,Rake,1,400,0,0,0,71,30
2,253,ground,Digging Claws,1,200,0,0,0,72,39
2,253,wall,Spring Trap,2,0,0,0,0,80,46
2,253,wall,Rope Snare,2,0,0,0,0,76,66
2,254,ground,Stick,1,18,0,0,0,79,13
2,254,ground,Crossbow,1,0,0,1,16,39,15
2,254,ground,Torch,1,90,0,0,0,103,53
2,254,ground,Hatchet,1,35,0,0,0,76,54
2,254,ground,Flint Knife,1,60,0,0,0,30,78
2,254,ground,Throwing Net,2,0,0,0,0,31,78
2,254,ground,Torch,1,90,0,0,0,33,55
2,254,ground,Boomerang,1,0,0,0,0,41,65
2,254,ground,Medkit,1,0,0,0,0,9,73
2,254,ground,Seed Bag,1,0,6,0,0,106,13
2,254,ground,Chili,1,0,0,0,0,57,50
2,254,ground,Ammo,1,0,0,0,0,57,54
2,254,ground,Bandage,2,0,0,0,0,9,88
2,254,ground,Flint Knife,1,60,0,0,0,14,75
2,254,ground,Ammo,1,0,0,0,0,6,77
2,254,ground,River Fish,5,0,0,0,0,107,15
2,254,ground,River Fish,2,0,0,0,0,98,7
2,254,wall,Hatchet,1,35,0,0,0,103,4
2,255,ground,Stick,1,18,0,0,0,56,57
2,255,ground,River Fish,5,0,0,0,0,82,9
2,255,ground,River Fish,4,0,0,0,0,10,31
2,255,ground,Fishing Line,1,0,20,0,0,9,27
2,255,ground,Raw Meat,1,0,0,0,0,36,38
2,255,ground,Seed Bag,1,0,6,0,0,56,99
2,255,ground,Bird Seed,1,0,0,0,0,53,38
2,255,ground,Herb Bag,1,0,4,0,0,56,25
2,255,ground,Raw Meat,2,0,0,0,0,56,72
2,255,ground,Fungal Bread,1,0,0,0,0,56,69
2,255,ground,Ammo,1,0,0,0,0,76,127
2,255,ground,Ammo,1,0,0,0,0,16,53
2,255,ground,River Fish,4,0,0,0,0,23,46
2,255,ground,River Fish,3,0,0,0,0,23,65
2,255,ground,River Fish,2,0,0,0,0,8,68
2,255,ground,River Fish,3,0,0,0,0,3,80
2,255,ground,River Fish,4,0,0,0,0,7,94
2,256,ground,Stick,1,18,0,0,0,35,37
2,256,ground,Throwing Rock,3,0,0,0,0,57,80
2,256,ground,Sleep Meds,3,0,0,0,0,28,60
2,256,ground,Throwing Net,2,0,0,0,0,39,38
2,256,ground,Rake,1,400,0,0,0,56,105
2,256,ground,Fungal Bread,1,0,0,0,0,59,101
2,256,ground,Bird Seed,1,0,0,0,0,28,97
2,256,ground,Fungal Bread,1,0,0,0,0,32,102
2,256,ground,Shield Lantern,1,24,0,0,0,55,3
2,256,ground,Ammo,1,0,0,0,0,55,11
2,256,ground,Ammo,1,0,0,0,0,79,61
2,256,ground,Hatchet,1,35,0,0,0,82,38
2,256,ground,Water flask,2,0,0,0,0,86,33
2,256,ground,Rake,1,400,0,0,0,27,105
3,1,ground,Stick,1,18,0,0,0,56,59
3,1,ground,Torch,1,90,0,0,0,60,94
3,1,ground,Rake,1,400,0,0,0,32,86
3,1,ground,Blunderbuss,1,0,0,2,14,74,35
3,1,ground,Rope Hook,1,0,24,0,0,75,35
3,1,ground,Torch,1,90,0,0,0,77,57
3,1,ground,Hatchet,1,35,0,0,0,76,99
3,1,ground,Flint Knife,1,60,0,0,0,75,84
3,1,ground,Blink Seed,2,0,0,0,0,82,76
3,1,ground,Hatchet,1,35,0,0,0,52,116
3,1,ground,Torch,1,90,0,0,0,52,115
3,1,ground,Stick,1,18,0,0,0,81,116
3,1,ground,Root Drill,1,0,3,0,0,82,116
3,1,carried,Buckler,1,30,0,0,0,71,125
3,1,ground,Fungal Bread,2,0,0,0,0,62,116
3,1,ground,Acorn Mine,2,0,0,0,0,55,94
3,1,ground,Ammo,1,0,0,0,0,30,57
3,1,ground,Medkit,1,0,0,0,0,97,36
3,1,ground,Bandage,2,0,0,0,0,100,36
3,1,ground,Bandage,2,0,0,0,0,105,30
3,1,ground,Pickaxe,1,32,0,0,0,99,40
3,1,ground,Ammo,1,0,0,0,0,101,30
3,1,ground,Thunder Acorn,2,0,0,0,0,15,98
3,1,ground,Water flask,2,0,0,0,0,41,54
3,1,wall,Bow,1,0,0,20,0,89,33
3,2,ground,Stick,1,18,0,0,0,79,80
3,2,carried,Buckler,1,30,0,0,0,103,46
3,2,carried,Buckler,1,30,0,0,0,106,46
3,2,ground,Torch,1,90,0,0,0,109,39
3,2,ground,Mushroom spores,2,0,0,0,0,124,45
3,2,ground,Cooked Meat,2,0,0,0,0,103,40
3,2,ground,Mushroom spores,2,0,0,0,0,39,57
3,2,ground,River Fish,5,0,0,0,0,60,74
3,2,ground,Pickaxe,1,32,0,0,0,52,98
3,2,ground,Fried Egg,2,0,0,0,0,48,100
3,2,carried,Buckler,1,30,0,0,0,122,81
3,2,carried,Buckler,1,30,0,0,0,77,33
3,2,ground,Seed Bag,1,0,6,0,0,106,48
3,2,ground,Medkit,1,0,0,0,0,10,55
3,2,ground,Ammo,1,0,0,0,0,60,14
3,2,ground,Oil flask,1,0,0,0,0,72,36
3,2,ground,Lighter,1,0,20,0,0,127,73
3,2,ground,Bandage,2,0,0,0,0,8,56
3,2,ground,Bandage,2,0,0,0,0,7,58
3,2,ground,Ammo,1,0,0,0,0,16,57
3,2,ground,River Fish,5,0,0,0,0,47,67
3,2,ground,River Fish,4,0,0,0,0,23,53
3,2,ground,Sap jar,2,0,0,0,0,75,61
3,2,ground,Fried Egg,2,0,0,0,0,70,57
3,3,ground,Stick,1,18,0,0,0,34,81
3,3,ground,Blunderbuss,1,0,0,2,14,36,48
3,3,ground,Hatchet,1,35,0,0,0,77,29
3,3,ground,Throwing Net,2,0,0,0,0,78,29
3,3,ground,Torch,1,90,0,0,0,57,34
3,3,carried,Buckler,1,30,0,0,0,14,14
3,3,ground,Flint Knife,1,60,0,0,0,71,10
3,3,ground,Rake,1,400,0,0,0,4,74
3,3,ground,Herb Bag,1,0,4,0,0,19,78
3,3,ground,Bird Seed,1,0,0,0,0,59,54
3,3,ground,Herb Bag,1,0,4,0,0,58,59
3,3,ground,Fungal Bread,1,0,0,0,0,93,13
3,3,ground,Reflecting Pan,1,24,0,0,0,69,50
3,3,ground,Ammo,1,0,0,0,0,81,50
3,3,ground,Ammo,1,0,0,0,0,104,57
3,3,ground,Ammo,1,0,0,0,0,81,10
3,3,ground,River Fish,4,0,0,0,0,49,68
3,3,ground,Bomb,2,0,0,0,0,53,77
3,3,wall,Seed Bag,1,0,6,0,0,23,75
3,4,ground,Stick,1,18,0,0,0,57,79
3,4,ground,Bow,1,0,0,20,0,35,105
3,4,ground,Throwing Net,2,0,0,0,0,36,105
3,4,ground,Torch,1,90,0,0,0,55,100
3,4,ground,River Fish,4,0,0,0,0,31,59
3,4,carried,Buckler,1,30,0,0,0,37,28
3,4,ground,Seed Bag,1,0,6,0,0,27,99
3,4,ground,Rake,1,400,0,0,0,53,59
3,4,ground,Herb Bag,1,0,4,0,0,51,56
3,4,ground,Lantern Seed,1,0,0,0,0,54,118
3,4,ground,Fungal Bread,1,0,0,0,0,76,35
3,4,ground,Fungal Bread,1,0,0,0,0,60,147
3,4,ground,Ammo,1,0,0,0,0,5,140
3,4,stored,Lighter,1,0,20,0,0,28,15
3,4,ground,Throwing Net,2,0,0,0,0,28,47
3,4,ground,Flint Knife,1,60,0,0,0,45,128
3,5,ground,Stick,1,18,0,0,0,35,80
3,5,carried,Buckler,1,30,0,0,0,17,33
3,5,carried,Buckler,1,30,0,0,0,13,30
3,5,carried,Buckler,1,30,0,0,0,16,27
3,5,carried,Buckler,1,30,0,0,0,15,29
3,5,ground,Mushroom spores,2,0,0,0,0,18,26
3,5,ground,River Fish,6,0,0,0,0,39,128
3,5,ground,Water flask,2,0,0,0,0,29,139
3,5,ground,Bear Trap,2,0,0,0,0,28,120
3,5,ground,Water flask,2,0,0,0,0,79,98
3,5,ground,Lighter,1,0,20,0,0,85,101
3,5,ground,Blunderbuss,1,0,0,2,14,82,105
3,5,ground,Pickaxe,1,32,0,0,0,13,120
3,5,carried,Buckler,1,30,0,0,0,59,77
3,5,carried,Buckler,1,30,0,0,0,98,96
3,5,ground,Flint Knife,1,60,0,0,0,21,50
3,5,ground,Scarecrow,1,0,0,0,0,40,60
3,5,ground,Fungal Bread,1,0,0,0,0,36,56
3,5,ground,Lantern Seed,1,0,0,0,0,12,126
3,5,ground,Medkit,1,0,0,0,0,99,107
3,5,ground,Bandage,2,0,0,0,0,100,101
3,5,ground,Ammo,1,0,0,0,0,95,100
3,5,ground,River Fish,3,0,0,0,0,6,45
3,5,ground,River Fish,5,0,0,0,0,5,62
3,5,ground,Water flask,2,0,0,0,0,3,56
3,5,wall,Mushroom spores,2,0,0,0,0,64,80
3,6,ground,Stick,1,18,0,0,0,56,80
3,6,carried,Buckler,1,30,0,0,0,26,63
3,6,carried,Buckler,1,30,0,0,0,21,60
3,6,carried,Buckler,1,30,0,0,0,24,65
3,6,ground,Hunting Spear,1,45,0,0,0,22,77
3,6,ground,Firecracker,3,0,0,0,0,13,61
3,6,ground,Pickaxe,1,32,0,0,0,103,65
3,6,ground,Fried Egg,2,0,0,0,0,75,76
3,6,ground,River Fish,5,0,0,0,0,60,39
3,6,ground,Hunting Spear,1,45,0,0,0,75,30
3,6,ground,Torch,1,90,0,0,0,99,9
3,6,ground,Throwing Net,2,0,0,0,0,100,9
3,6,ground,Torch,1,90,0,0,0,78,13
3,6,carried,Buckler,1,30,0,0,0,61,8
3,6,ground,Straw Decoy,1,0,0,0,0,88,65
3,6,ground,Ammo,1,0,0,0,0,59,55
3,6,ground,Spring Trap,2,0,0,0,0,37,101
3,6,ground,Ammo,1,0,0,0,0,37,100
3,6,ground,Medkit,1,0,0,0,0,57,10
3,6,ground,Bandage,2,0,0,0,0,55,5
3,6,ground,Bandage,2,0,0,0,0,59,9
3,6,ground,Pickaxe,1,32,0,0,0,58,16
3,6,ground,Ammo,1,0,0,0,0,54,11
3,6,ground,Cooked Meat,2,0,0,0,0,53,59
3,6,ground,Shield Lantern,1,24,0,0,0,49,54
3,6,ground,Rope Snare,2,0,0,0,0,55,51
3,6,wall,Shield Lantern,1,24,0,0,0,32,89
3,7,ground,Stick,1,18,0,0,0,55,13
3,7,carried,Buckler,1,30,0,0,0,100,38
3,7,ground,Shield Lantern,1,24,0,0,0,100,76
3,7,ground,Ammo,1,0,0,0,0,77,11
3,7,ground,Mushroom spores,2,0,0,0,0,71,57
3,7,ground,Ammo,1,0,0,0,0,94,52
3,7,ground,Lighter,1,0,20,0,0,33,11
3,7,ground,Ammo,1,0,0,0,0,40,18
3,7,ground,Medkit,1,0,0,0,0,105,32
3,7,ground,Ammo,1,0,0,0,0,29,36
3,7,ground,Lantern Seed,1,0,0,0,0,124,13
3,7,ground,Bandage,2,0,0,0,0,81,76
3,7,ground,Bandage,2,0,0,0,0,98,31
3,7,stored,Medkit,1,0,0,0,0,126,10
3,7,stored,Spring Trap,2,0,0,0,0,81,69
3,7,stored,Lighter,1,0,20,0,0,86,63
3,7,stored,Flint Knife,1,60,0,0,0,74,15
3,7,ground,Bandage,3,0,0,0,0,108,80
3,7,ground,Sap jar,2,0,0,0,0,74,29
3,7,wall,Water flask,2,0,0,0,0,108,14
3,7,wall,Cooked Meat,2,0,0,0,0,96,17
3,8,ground,Stick,1,18,0,0,0,77,36
3,8,ground,Hatchet,1,35,0,0,0,50,27
3,8,ground,Sap jar,2,0,0,0,0,56,28
3,8,ground,Pickaxe,1,32,0,0,0,13,51
3,8,ground,Rope Hook,1,0,24,0,0,14,51
3,8,ground,Torch,1,90,0,0,0,33,56
3,8,ground,Blunderbuss,1,0,0,2,14,80,72
3,8,ground,Raw Meat,1,0,0,0,0,82,82
3,8,carried,Buckler,1,30,0,0,0,30,79
3,8,ground,Thorn Caltrops,2,0,0,0,0,79,22
3,8,ground,Pocket Door,1,0,2,0,0,76,13
3,8,ground,Ammo,1,0,0,0,0,76,10
3,8,ground,Torch,1,90,0,0,0,75,75
3,8,ground,Mushroom spores,2,0,0,0,0,13,73
3,8,ground,Ammo,1,0,0,0,0,54,73
3,8,ground,Fungal Bread,1,0,0,0,0,94,73
3,8,ground,Medkit,1,0,0,0,0,39,82
3,8,ground,Bandage,2,0,0,0,0,35,75
3,8,ground,Ammo,1,0,0,0,0,39,76
3,8,ground,River Fish,3,0,0,0,0,1,63
3,8,ground,River Fish,3,0,0,0,0,3,49
3,8,ground,River Fish,2,0,0,0,0,3,37
3,8,stored,Fried Egg,2,0,0,0,0,73,83
3,8,stored,Egg,3,0,0,0,0,82,80
3,8,ground,Pickaxe,1,32,0,0,0,81,55
3,8,wall,Water flask,2,0,0,0,0,69,83
3,8,wall,Bandage,3,0,0,0,0,61,86
3,9,ground,Stick,1,18,0,0,0,33,58
3,9,ground,Digging Claws,1,200,0,0,0,61,101
3,9,ground,Throwing Net,2,0,0,0,0,62,101
3,9,ground,Torch,1,90,0,0,0,56,78
3,9,ground,Hatchet,1,35,0,0,0,52,59
3,9,ground,Torch,1,90,0,0,0,51,59
3,9,ground,Hatchet,1,35,0,0,0,52,31
3,9,ground,Root Drill,1,0,3,0,0,52,30
3,9,carried,Buckler,1,30,0,0,0,61,33
3,9,carried,Buckler,1,30,0,0,0,56,59
3,9,ground,Firecracker,2,0,0,0,0,56,42
3,9,ground,River Fish,4,0,0,0,0,104,80
3,9,ground,Fishing Line,1,0,20,0,0,106,83
3,9,ground,Pickaxe,1,32,0,0,0,29,106
3,9,carried,Buckler,1,30,0,0,0,78,57
3,9,carried,Buckler,1,30,0,0,0,73,100
3,9,ground,Thunder Acorn,2,0,0,0,0,59,83
3,9,ground,Bird Seed,1,0,0,0,0,79,55
3,9,ground,Fungal Bread,1,0,0,0,0,79,52
3,9,ground,Bird Seed,1,0,0,0,0,5,50
3,9,ground,Fungal Bread,1,0,0,0,0,7,50
3,9,ground,Bandage,2,0,0,0,0,77,81
3,9,ground,Bear Trap,2,0,0,0,0,20,30
3,9,ground,Ammo,1,0,0,0,0,8,39
3,9,ground,Ammo,1,0,0,0,0,79,104
3,9,ground,River Fish,5,0,0,0,0,78,92
3,9,ground,River Fish,2,0,0,0,0,65,73
3,9,ground,River Fish,4,0,0,0,0,54,52
3,9,ground,Lighter,1,0,20,0,0,69,81
3,9,ground,Hatchet,1,35,0,0,0,91,89
3,9,wall,Throwing Rock,3,0,0,0,0,7,64
3,10,ground,Stick,1,18,0,0,0,12,80
3,10,ground,Stick,1,18,0,0,0,26,34
3,10,ground,Shield Lantern,1,24,0,0,0,10,48
3,10,ground,Pickaxe,1,32,0,0,0,51,77
3,10,ground,Rope Hook,1,0,24,0,0,52,77
3,10,ground,Torch,1,90,0,0,0,57,55
3,10,carried,Buckler,1,30,0,0,0,80,32
3,10,carried,Buckler,1,30,0,0,0,81,13
3,10,carried,Buckler,1,30,0,0,0,60,34
3,10,ground,Spring Trap,2,0,0,0,0,80,16
3,10,ground,Torch,1,90,0,0,0,35,75
3,10,ground,Bitter Root,1,0,0,0,0,54,26
3,10,ground,Digging Claws,1,200,0,0,0,58,9
3,10,ground,Ammo,1,0,0,0,0,52,10
3,10,ground,Medkit,1,0,0,0,0,76,14
3,10,ground,Herb Bag,1,0,4,0,0,11,7
3,10,ground,Bandage,2,0,0,0,0,82,15
3,10,ground,Ammo,1,0,0,0,0,85,16
3,10,ground,River Fish,5,0,0,0,0,43,55
3,10,stored,Bandage,3,0,0,0,0,45,32
3,10,ground,Hunting Horn,1,0,8,0,0,57,97
3,10,ground,Pickaxe,1,32,0,0,0,47,98
3,10,ground,Hunting Horn,1,0,8,0,0,32,106
3,11,ground,Stick,1,18,0,0,0,56,37
3,11,ground,Seed Bag,1,0,6,0,0,6,74
3,11,ground,Pickaxe,1,32,0,0,0,15,82
3,11,ground,Bear Trap,2,0,0,0,0,10,101
3,11,ground,Digging Claws,1,200,0,0,0,33,104
3,11,ground,Rope Hook,1,0,24,0,0,34,104
3,11,ground,Torch,1,90,0,0,0,57,100
3,11,ground,Mushroom spores,2,0,0,0,0,83,77
3,11,ground,Ammo,1,0,0,0,0,54,62
3,11,ground,Bird Seed,1,0,0,0,0,58,7
3,11,ground,Herb Bag,1,0,4,0,0,53,13
3,11,ground,Pickaxe,1,32,0,0,0,55,84
3,11,ground,Ammo,1,0,0,0,0,60,84
3,11,ground,Ammo,1,0,0,0,0,37,75
3,11,ground,Bandage,2,0,0,0,0,32,57
3,11,ground,Ammo,1,0,0,0,0,30,31
3,11,ground,Medkit,1,0,0,0,0,33,8
3,11,ground,Pitch Bomb,2,0,0,0,0,77,73
3,12,ground,Stick,1,18,0,0,0,35,81
3,12,ground,Hatchet,1,35,0,0,0,74,81
3,12,ground,Torch,1,90,0,0,0,73,81
3,12,ground,Crossbow,1,0,0,1,16,103,81
3,12,ground,Root Drill,1,0,3,0,0,104,79
3,12,carried,Buckler,1,30,0,0,0,97,80
3,12,carried,Buckler,1,30,0,0,0,79,77
3,12,ground,Fungal Bread,2,0,0,0,0,77,77
3,12,ground,Hatchet,1,35,0,0,0,53,5
3,12,carried,Buckler,1,30,0,0,0,35,101
3,12,ground,Rope Snare,2,0,0,0,0,104,51
3,12,ground,Bitter Root,1,0,0,0,0,33,52
3,12,ground,Chili,1,0,0,0,0,58,27
3,12,ground,Bandage,2,0,0,0,0,63,54
3,12,ground,Fungal Bread,1,0,0,0,0,81,53
3,12,ground,Fungal Bread,1,0,0,0,0,101,63
3,12,ground,Ammo,1,0,0,0,0,56,75
3,12,ground,Cooked Meat,2,0,0,0,0,75,51
3,12,wall,Mushroom spores,2,0,0,0,0,44,49
